"Id","Sales"
"41007",4067.21400054657
"8479",4067.21400054657
"5055",4067.21400054657
"11047",4067.21400054657
"15327",5831.6422532102
"2487",5831.6422532102
"35015",4067.21400054657
"29023",0
"33303",4067.21400054657
"25599",5831.6422532102
"16183",0
"14471",5831.6422532102
"21319",4067.21400054657
"6767",4067.21400054657
"3343",5831.6422532102
"11903",5831.6422532102
"36727",5831.6422532102
"30735",4067.21400054657
"7623",4067.21400054657
"39295",5831.6422532102
"20463",4067.21400054657
"4199",0
"10191",0
"12759",5831.6422532102
"23887",5831.6422532102
"35871",5831.6422532102
"26455",5831.6422532102
"38439",5831.6422532102
"34159",0
"24743",5831.6422532102
"27311",5831.6422532102
"5911",4067.21400054657
"19607",4067.21400054657
"13615",5831.6422532102
"29879",4067.21400054657
"31591",4067.21400054657
"17895",4067.21400054657
"28167",0
"17039",4067.21400054657
"1631",5831.6422532102
"40151",0
"32447",4067.21400054657
"775",5831.6422532102
"18751",4067.21400054657
"37583",5831.6422532102
"11205",8226.87944319017
"23189",8226.87944319017
"38597",8226.87944319017
"33461",0
"17197",5874.31353845013
"28325",5874.31353845013
"4357",5874.31353845013
"24901",8226.87944319017
"1789",8226.87944319017
"3501",0
"34317",5874.31353845013
"21477",0
"18909",5874.31353845013
"2645",8226.87944319017
"15485",0
"5213",5874.31353845013
"27469",0
"19765",5874.31353845013
"40309",5874.31353845013
"8637",5874.31353845013
"24045",8226.87944319017
"9493",0
"22333",5874.31353845013
"39453",0
"26613",8226.87944319017
"36029",8226.87944319017
"6069",5874.31353845013
"35173",8226.87944319017
"20621",5874.31353845013
"13773",8226.87944319017
"10349",5874.31353845013
"6925",5874.31353845013
"31749",5874.31353845013
"29181",5874.31353845013
"77",8226.87944319017
"32605",5874.31353845013
"16341",5874.31353845013
"14629",8226.87944319017
"7781",5874.31353845013
"25757",8226.87944319017
"933",8226.87944319017
"30893",5874.31353845013
"30037",5874.31353845013
"36885",8226.87944319017
"12917",8226.87944319017
"12061",8226.87944319017
"18053",5874.31353845013
"37741",8226.87944319017
"5056",8136.13602669799
"15328",11093.5173049883
"41008",8136.13602669799
"29024",8136.13602669799
"33304",8136.13602669799
"22176",0
"29880",8136.13602669799
"2488",11093.5173049883
"21320",8136.13602669799
"25600",11093.5173049883
"11904",11093.5173049883
"24744",11093.5173049883
"36728",11093.5173049883
"17040",8136.13602669799
"35016",8136.13602669799
"39296",11093.5173049883
"27312",11093.5173049883
"4200",0
"5912",8136.13602669799
"28168",0
"23888",11093.5173049883
"35872",11093.5173049883
"11048",8136.13602669799
"3344",11093.5173049883
"34160",0
"30736",8136.13602669799
"26456",11093.5173049883
"23032",8136.13602669799
"7624",8136.13602669799
"8480",8136.13602669799
"40152",0
"14472",11093.5173049883
"12760",11093.5173049883
"1632",11093.5173049883
"16184",0
"18752",8136.13602669799
"9336",8136.13602669799
"6768",8136.13602669799
"32448",8136.13602669799
"31592",8136.13602669799
"38440",11093.5173049883
"19608",8136.13602669799
"13616",11093.5173049883
"776",11093.5173049883
"20464",8136.13602669799
"10192",0
"17896",8136.13602669799
"37584",11093.5173049883
"23033",5874.31353845013
"8481",5874.31353845013
"35017",5874.31353845013
"4201",0
"21321",5874.31353845013
"14473",8226.87944319017
"34161",0
"28169",0
"11905",8226.87944319017
"30737",5874.31353845013
"5913",5874.31353845013
"3345",8226.87944319017
"25601",8226.87944319017
"7625",5874.31353845013
"29881",5874.31353845013
"41009",5874.31353845013
"22177",0
"23889",8226.87944319017
"9337",5874.31353845013
"26457",8226.87944319017
"29025",5874.31353845013
"24745",8226.87944319017
"36729",8226.87944319017
"40153",0
"27313",8226.87944319017
"33305",5874.31353845013
"10193",0
"1633",8226.87944319017
"11049",5874.31353845013
"35873",8226.87944319017
"37585",8226.87944319017
"17041",5874.31353845013
"20465",5874.31353845013
"18753",5874.31353845013
"15329",8226.87944319017
"19609",5874.31353845013
"16185",0
"31593",5874.31353845013
"13617",8226.87944319017
"17897",5874.31353845013
"5057",5874.31353845013
"6769",5874.31353845013
"2489",8226.87944319017
"777",8226.87944319017
"38441",8226.87944319017
"12761",8226.87944319017
"39297",8226.87944319017
"32449",5874.31353845013
"22178",0
"23890",8226.87944319017
"30738",5874.31353845013
"29026",0
"8482",5874.31353845013
"1634",8226.87944319017
"10194",0
"35018",5874.31353845013
"2490",8226.87944319017
"11906",8226.87944319017
"9338",5874.31353845013
"29882",5874.31353845013
"26458",8226.87944319017
"23034",5874.31353845013
"38442",8226.87944319017
"34162",0
"5914",5874.31353845013
"27314",8226.87944319017
"33306",5874.31353845013
"28170",0
"16186",0
"35874",8226.87944319017
"14474",8226.87944319017
"24746",8226.87944319017
"17042",5874.31353845013
"7626",5874.31353845013
"15330",8226.87944319017
"40154",0
"36730",8226.87944319017
"41010",5874.31353845013
"31594",5874.31353845013
"21322",5874.31353845013
"4202",0
"25602",8226.87944319017
"32450",5874.31353845013
"3346",8226.87944319017
"5058",5874.31353845013
"12762",8226.87944319017
"19610",5874.31353845013
"39298",8226.87944319017
"13618",8226.87944319017
"11050",5874.31353845013
"37586",8226.87944319017
"17898",5874.31353845013
"20466",5874.31353845013
"6770",5874.31353845013
"18754",5874.31353845013
"778",8226.87944319017
"23891",5831.6422532102
"28171",0
"23035",4067.21400054657
"1635",5831.6422532102
"29027",4067.21400054657
"30739",4067.21400054657
"25603",5831.6422532102
"10195",0
"3347",5831.6422532102
"31595",4067.21400054657
"15331",5831.6422532102
"36731",5831.6422532102
"33307",4067.21400054657
"29883",4067.21400054657
"2491",5831.6422532102
"8483",4067.21400054657
"11051",4067.21400054657
"17043",4067.21400054657
"26459",5831.6422532102
"9339",4067.21400054657
"24747",5831.6422532102
"4203",0
"11907",5831.6422532102
"40155",0
"35019",4067.21400054657
"41011",4067.21400054657
"16187",0
"18755",4067.21400054657
"21323",4067.21400054657
"34163",0
"14475",5831.6422532102
"19611",4067.21400054657
"32451",4067.21400054657
"5915",4067.21400054657
"27315",5831.6422532102
"35875",5831.6422532102
"7627",4067.21400054657
"17899",4067.21400054657
"5059",4067.21400054657
"13619",5831.6422532102
"37587",5831.6422532102
"38443",5831.6422532102
"39299",5831.6422532102
"22179",0
"6771",4067.21400054657
"12763",5831.6422532102
"20467",4067.21400054657
"779",5831.6422532102
"3348",11093.5173049883
"23036",8136.13602669799
"29028",8136.13602669799
"28172",0
"4204",0
"11052",8136.13602669799
"10196",0
"40156",0
"15332",11093.5173049883
"33308",8136.13602669799
"26460",11093.5173049883
"24748",11093.5173049883
"8484",8136.13602669799
"41012",8136.13602669799
"11908",11093.5173049883
"9340",8136.13602669799
"34164",0
"30740",8136.13602669799
"27316",11093.5173049883
"20468",8136.13602669799
"5916",8136.13602669799
"35020",8136.13602669799
"5060",8136.13602669799
"14476",11093.5173049883
"1636",11093.5173049883
"18756",8136.13602669799
"31596",8136.13602669799
"17044",8136.13602669799
"32452",8136.13602669799
"780",11093.5173049883
"21324",8136.13602669799
"13620",11093.5173049883
"35876",11093.5173049883
"25604",11093.5173049883
"38444",11093.5173049883
"22180",0
"19612",8136.13602669799
"6772",8136.13602669799
"37588",11093.5173049883
"39300",11093.5173049883
"16188",0
"36732",11093.5173049883
"12764",11093.5173049883
"23892",11093.5173049883
"7628",8136.13602669799
"2492",11093.5173049883
"17900",8136.13602669799
"29884",8136.13602669799
"3349",8226.87944319017
"4205",0
"11053",5874.31353845013
"9341",5874.31353845013
"23037",5874.31353845013
"40157",0
"10197",0
"22181",0
"41013",5874.31353845013
"24749",8226.87944319017
"29029",5874.31353845013
"11909",8226.87944319017
"28173",0
"35021",5874.31353845013
"8485",5874.31353845013
"33309",5874.31353845013
"6773",5874.31353845013
"32453",5874.31353845013
"34165",0
"35877",8226.87944319017
"27317",8226.87944319017
"30741",5874.31353845013
"5917",5874.31353845013
"17045",5874.31353845013
"2493",8226.87944319017
"13621",8226.87944319017
"1637",8226.87944319017
"31597",5874.31353845013
"5061",5874.31353845013
"37589",8226.87944319017
"21325",5874.31353845013
"14477",8226.87944319017
"7629",5874.31353845013
"39301",8226.87944319017
"38445",8226.87944319017
"15333",8226.87944319017
"23893",8226.87944319017
"16189",0
"20469",5874.31353845013
"19613",5874.31353845013
"36733",8226.87944319017
"26461",8226.87944319017
"25605",8226.87944319017
"12765",8226.87944319017
"17901",5874.31353845013
"781",8226.87944319017
"18757",5874.31353845013
"29885",5874.31353845013
"3350",5831.6422532102
"29030",4067.21400054657
"15334",5831.6422532102
"27318",5831.6422532102
"9342",4067.21400054657
"40158",0
"24750",5831.6422532102
"16190",0
"8486",4067.21400054657
"35878",5831.6422532102
"34166",0
"5062",4067.21400054657
"11054",4067.21400054657
"30742",4067.21400054657
"23038",4067.21400054657
"35022",4067.21400054657
"23894",5831.6422532102
"5918",4067.21400054657
"31598",4067.21400054657
"28174",0
"14478",5831.6422532102
"29886",4067.21400054657
"6774",4067.21400054657
"41014",4067.21400054657
"11910",5831.6422532102
"1638",5831.6422532102
"18758",4067.21400054657
"36734",5831.6422532102
"33310",4067.21400054657
"21326",4067.21400054657
"39302",5831.6422532102
"13622",5831.6422532102
"22182",0
"38446",5831.6422532102
"25606",5831.6422532102
"2494",5831.6422532102
"17046",4067.21400054657
"19614",4067.21400054657
"4206",0
"32454",4067.21400054657
"20470",4067.21400054657
"12766",5831.6422532102
"7630",4067.21400054657
"37590",5831.6422532102
"26462",5831.6422532102
"10198",0
"17902",4067.21400054657
"782",5831.6422532102
"22183",0
"11911",11093.5173049883
"35023",8136.13602669799
"41015",8136.13602669799
"9343",8136.13602669799
"3351",11093.5173049883
"23039",8136.13602669799
"5063",8136.13602669799
"15335",11093.5173049883
"29031",8136.13602669799
"5919",8136.13602669799
"24751",11093.5173049883
"23895",11093.5173049883
"39303",11093.5173049883
"16191",0
"29887",8136.13602669799
"21327",8136.13602669799
"11055",8136.13602669799
"34167",0
"17047",8136.13602669799
"26463",11093.5173049883
"36735",11093.5173049883
"38447",11093.5173049883
"13623",11093.5173049883
"28175",0
"1639",11093.5173049883
"10199",0
"33311",8136.13602669799
"12767",11093.5173049883
"2495",11093.5173049883
"14479",11093.5173049883
"32455",8136.13602669799
"30743",8136.13602669799
"18759",8136.13602669799
"4207",0
"40159",0
"25607",11093.5173049883
"8487",8136.13602669799
"37591",11093.5173049883
"35879",11093.5173049883
"6775",8136.13602669799
"17903",8136.13602669799
"31599",8136.13602669799
"27319",11093.5173049883
"20471",8136.13602669799
"7631",8136.13602669799
"19615",8136.13602669799
"783",11093.5173049883
"40310",5874.31353845013
"20622",5874.31353845013
"28326",5874.31353845013
"34318",5874.31353845013
"18910",5874.31353845013
"1790",8226.87944319017
"2646",8226.87944319017
"3502",0
"27470",0
"36030",8226.87944319017
"23190",8226.87944319017
"33462",0
"5214",5874.31353845013
"13774",8226.87944319017
"35174",8226.87944319017
"8638",5874.31353845013
"21478",0
"26614",8226.87944319017
"6926",5874.31353845013
"19766",5874.31353845013
"22334",5874.31353845013
"24902",8226.87944319017
"78",8226.87944319017
"6070",5874.31353845013
"934",8226.87944319017
"29182",5874.31353845013
"36886",8226.87944319017
"16342",5874.31353845013
"31750",5874.31353845013
"14630",8226.87944319017
"24046",8226.87944319017
"30038",5874.31353845013
"32606",5874.31353845013
"38598",8226.87944319017
"11206",8226.87944319017
"7782",5874.31353845013
"4358",5874.31353845013
"25758",8226.87944319017
"9494",0
"37742",8226.87944319017
"30894",5874.31353845013
"15486",0
"10350",5874.31353845013
"12062",8226.87944319017
"39454",0
"18054",5874.31353845013
"12918",8226.87944319017
"17198",5874.31353845013
"29032",8136.13602669799
"9344",8136.13602669799
"3352",11093.5173049883
"23040",8136.13602669799
"15336",11093.5173049883
"22184",0
"25608",11093.5173049883
"11056",8136.13602669799
"4208",0
"10200",0
"5064",8136.13602669799
"16192",0
"21328",8136.13602669799
"14480",11093.5173049883
"32456",8136.13602669799
"41016",8136.13602669799
"18760",8136.13602669799
"34168",0
"40160",0
"27320",11093.5173049883
"17904",8136.13602669799
"8488",8136.13602669799
"23896",11093.5173049883
"29888",8136.13602669799
"35880",11093.5173049883
"28176",0
"24752",11093.5173049883
"20472",8136.13602669799
"7632",8136.13602669799
"37592",11093.5173049883
"30744",8136.13602669799
"2496",11093.5173049883
"35024",8136.13602669799
"5920",8136.13602669799
"31600",8136.13602669799
"17048",8136.13602669799
"6776",8136.13602669799
"12768",11093.5173049883
"11912",11093.5173049883
"784",11093.5173049883
"38448",11093.5173049883
"36736",11093.5173049883
"13624",11093.5173049883
"19616",8136.13602669799
"1640",11093.5173049883
"39304",11093.5173049883
"26464",11093.5173049883
"33312",8136.13602669799
"9345",5874.31353845013
"29033",5874.31353845013
"27321",8226.87944319017
"5921",5874.31353845013
"34169",0
"3353",8226.87944319017
"22185",0
"41017",5874.31353845013
"14481",8226.87944319017
"23041",5874.31353845013
"15337",8226.87944319017
"35025",5874.31353845013
"7633",5874.31353845013
"10201",0
"2497",8226.87944319017
"5065",5874.31353845013
"40161",0
"37593",8226.87944319017
"11057",5874.31353845013
"6777",5874.31353845013
"21329",5874.31353845013
"24753",8226.87944319017
"30745",5874.31353845013
"4209",0
"8489",5874.31353845013
"29889",5874.31353845013
"25609",8226.87944319017
"31601",5874.31353845013
"23897",8226.87944319017
"17049",5874.31353845013
"12769",8226.87944319017
"35881",8226.87944319017
"36737",8226.87944319017
"13625",8226.87944319017
"26465",8226.87944319017
"11913",8226.87944319017
"20473",5874.31353845013
"1641",8226.87944319017
"33313",5874.31353845013
"39305",8226.87944319017
"785",8226.87944319017
"38449",8226.87944319017
"19617",5874.31353845013
"18761",5874.31353845013
"28177",0
"16193",0
"32457",5874.31353845013
"17905",5874.31353845013
"3354",8226.87944319017
"35026",5874.31353845013
"2498",8226.87944319017
"22186",0
"40162",0
"4210",0
"8490",5874.31353845013
"41018",5874.31353845013
"29890",5874.31353845013
"21330",5874.31353845013
"9346",5874.31353845013
"30746",5874.31353845013
"34170",0
"17050",5874.31353845013
"35882",8226.87944319017
"37594",8226.87944319017
"19618",5874.31353845013
"36738",8226.87944319017
"27322",8226.87944319017
"23042",5874.31353845013
"23898",8226.87944319017
"1642",8226.87944319017
"12770",8226.87944319017
"14482",8226.87944319017
"15338",8226.87944319017
"5066",5874.31353845013
"6778",5874.31353845013
"29034",5874.31353845013
"13626",8226.87944319017
"11058",5874.31353845013
"10202",0
"5922",5874.31353845013
"24754",8226.87944319017
"25610",8226.87944319017
"38450",8226.87944319017
"33314",5874.31353845013
"7634",5874.31353845013
"11914",8226.87944319017
"20474",5874.31353845013
"28178",0
"16194",0
"39306",8226.87944319017
"32458",5874.31353845013
"26466",8226.87944319017
"17906",5874.31353845013
"18762",5874.31353845013
"786",8226.87944319017
"31602",5874.31353845013
"34171",0
"22187",0
"15339",8226.87944319017
"30747",5874.31353845013
"23899",8226.87944319017
"2499",8226.87944319017
"9347",5874.31353845013
"21331",5874.31353845013
"41019",5874.31353845013
"28179",0
"29891",5874.31353845013
"23043",5874.31353845013
"3355",8226.87944319017
"36739",8226.87944319017
"10203",0
"27323",8226.87944319017
"17907",5874.31353845013
"32459",5874.31353845013
"14483",8226.87944319017
"33315",5874.31353845013
"29035",5874.31353845013
"40163",0
"11059",5874.31353845013
"35027",5874.31353845013
"5923",5874.31353845013
"17051",5874.31353845013
"4211",0
"31603",5874.31353845013
"1643",8226.87944319017
"7635",5874.31353845013
"24755",8226.87944319017
"35883",8226.87944319017
"5067",5874.31353845013
"16195",0
"39307",8226.87944319017
"38451",8226.87944319017
"13627",8226.87944319017
"12771",8226.87944319017
"26467",8226.87944319017
"8491",5874.31353845013
"11915",8226.87944319017
"25611",8226.87944319017
"19619",5874.31353845013
"18763",5874.31353845013
"37595",8226.87944319017
"20475",5874.31353845013
"787",8226.87944319017
"6779",5874.31353845013
"29892",8136.13602669799
"36740",11093.5173049883
"21332",8136.13602669799
"23900",11093.5173049883
"41020",8136.13602669799
"2500",11093.5173049883
"15340",11093.5173049883
"33316",8136.13602669799
"23044",8136.13602669799
"24756",11093.5173049883
"4212",0
"28180",0
"17908",8136.13602669799
"16196",0
"14484",11093.5173049883
"11060",8136.13602669799
"29036",8136.13602669799
"3356",11093.5173049883
"34172",0
"25612",11093.5173049883
"30748",8136.13602669799
"1644",11093.5173049883
"9348",8136.13602669799
"22188",0
"10204",0
"35884",11093.5173049883
"7636",8136.13602669799
"18764",8136.13602669799
"32460",8136.13602669799
"17052",8136.13602669799
"31604",8136.13602669799
"35028",8136.13602669799
"8492",8136.13602669799
"40164",0
"6780",8136.13602669799
"5068",8136.13602669799
"12772",11093.5173049883
"5924",8136.13602669799
"11916",11093.5173049883
"38452",11093.5173049883
"39308",11093.5173049883
"20476",8136.13602669799
"19620",8136.13602669799
"13628",11093.5173049883
"26468",11093.5173049883
"37596",11093.5173049883
"788",11093.5173049883
"27324",11093.5173049883
"41021",15453.6585626186
"1645",15453.6585626186
"3357",15453.6585626186
"15341",15453.6585626186
"23901",15453.6585626186
"33317",15453.6585626186
"22189",0
"28181",0
"25613",15453.6585626186
"29037",15453.6585626186
"24757",15453.6585626186
"11061",15453.6585626186
"17053",15453.6585626186
"8493",15453.6585626186
"10205",0
"21333",15453.6585626186
"4213",0
"16197",0
"9349",15453.6585626186
"34173",0
"14485",15453.6585626186
"18765",15453.6585626186
"36741",15453.6585626186
"23045",15453.6585626186
"12773",15453.6585626186
"5925",15453.6585626186
"11917",15453.6585626186
"13629",15453.6585626186
"29893",15453.6585626186
"2501",15453.6585626186
"37597",15453.6585626186
"5069",15453.6585626186
"26469",15453.6585626186
"35029",15453.6585626186
"39309",15453.6585626186
"32461",15453.6585626186
"7637",15453.6585626186
"6781",15453.6585626186
"30749",15453.6585626186
"27325",15453.6585626186
"31605",15453.6585626186
"38453",15453.6585626186
"17909",15453.6585626186
"35885",15453.6585626186
"40165",0
"789",15453.6585626186
"20477",15453.6585626186
"19621",15453.6585626186
"29038",4067.21400054657
"1646",5831.6422532102
"3358",5831.6422532102
"9350",4067.21400054657
"17054",4067.21400054657
"28182",0
"4214",0
"34174",0
"2502",5831.6422532102
"25614",5831.6422532102
"21334",4067.21400054657
"10206",0
"24758",5831.6422532102
"5070",4067.21400054657
"11062",4067.21400054657
